Cathode,Anode,0
-1.3,2.5,15.688934294600006
-1.4000000000000001,2.5,22.3003146304
-1.5000000000000002,2.5,22.980982256199994
-1.6000000000000003,2.5,24.409208977100008
-1.7000000000000004,2.5,27.93711638800003
-1.8000000000000005,2.5,23.705351719800028
-1.9000000000000006,2.5,23.23359616490001
-2.000000000000001,2.5,22.3800479635
-2.1000000000000005,2.5,22.3800479635
-1.3,2.6,18.34724892379999
-1.4000000000000001,2.6,24.95862925959998
-1.5000000000000002,2.6,25.639296885399975
-1.6000000000000003,2.6,26.859034397599984
-1.7000000000000004,2.6,29.5532938468
-1.8000000000000005,2.6,25.321529178600002
-1.9000000000000006,2.6,24.849773623699992
-2.000000000000001,2.6,23.996225422299993
-2.1000000000000005,2.6,23.996225422299993
-1.3,2.7,34.94905760109993
-1.4000000000000001,2.7,49.490672469099984
-1.5000000000000002,2.7,54.64256215660001
-1.6000000000000003,2.7,55.25557663420009
-1.7000000000000004,2.7,58.80163873290011
-1.8000000000000005,2.7,47.4665364142001
-1.9000000000000006,2.7,48.19056391490006
-2.000000000000001,2.7,47.33701571350006
-2.1000000000000005,2.7,47.33701571350006
-1.3,2.8000000000000003,35.50870640759994
-1.4000000000000001,2.8000000000000003,47.63313079929998
-1.5000000000000002,2.8000000000000003,51.84553575499997
-1.6000000000000003,2.8000000000000003,53.21766002020002
-1.7000000000000004,2.8000000000000003,58.91190793500008
-1.8000000000000005,2.8000000000000003,48.30474235250007
-1.9000000000000006,2.8000000000000003,49.02759949790005
-2.000000000000001,2.8000000000000003,48.20460765140005
-2.1000000000000005,2.8000000000000003,48.20460765140005
-1.3,2.9000000000000004,54.462290166100054
-1.4000000000000001,2.9000000000000004,74.77544419030009
-1.5000000000000002,2.9000000000000004,77.2833818402001
-1.6000000000000003,2.9000000000000004,93.98172485669998
-1.7000000000000004,2.9000000000000004,105.7259955162
-1.8000000000000005,2.9000000000000004,81.19171350660002
-1.9000000000000006,2.9000000000000004,78.72503980840011
-2.000000000000001,2.9000000000000004,78.95234820150012
-2.1000000000000005,2.9000000000000004,78.95234820150012
-1.3,3.0000000000000004,50.39072463727997
-1.4000000000000001,3.0000000000000004,71.99540002060009
-1.5000000000000002,3.0000000000000004,75.42460257810006
-1.6000000000000003,3.0000000000000004,95.0092005439
-1.7000000000000004,3.0000000000000004,110.92236289959999
-1.8000000000000005,3.0000000000000004,81.54893237069993
-1.9000000000000006,3.0000000000000004,82.35423021460008
-2.000000000000001,3.0000000000000004,82.46001918360008
-2.1000000000000005,3.0000000000000004,82.46001918360008
-1.3,3.1000000000000005,60.10464134257993
-1.4000000000000001,3.1000000000000005,77.94131894299993
-1.5000000000000002,3.1000000000000005,84.42456115110001
-1.6000000000000003,3.1000000000000005,99.81029257499996
-1.7000000000000004,3.1000000000000005,133.8715827593999
-1.8000000000000005,3.1000000000000005,125.23847483740002
-1.9000000000000006,3.1000000000000005,120.40395202950009
-2.000000000000001,3.1000000000000005,118.45474339700007
-2.1000000000000005,3.1000000000000005,118.45474339700007
-1.3,3.2000000000000006,60.10464134257993
-1.4000000000000001,3.2000000000000006,77.94131894299993
-1.5000000000000002,3.2000000000000006,84.42456115110001
-1.6000000000000003,3.2000000000000006,99.81029257499996
-1.7000000000000004,3.2000000000000006,133.8715827593999
-1.8000000000000005,3.2000000000000006,125.23847483740002
-1.9000000000000006,3.2000000000000006,120.40395202950009
-2.000000000000001,3.2000000000000006,118.45474339700007
-2.1000000000000005,3.2000000000000006,118.45474339700007
